article_name,country,revision_id,article_quality,population
Roberto di Ridolfi,Italy,797533233.0,Start,60.6
Emanuele Notarbartolo,Italy,797654948.0,Stub,60.6
Augusto Mancini,Italy,797752200.0,Start,60.6
Giovanni Gentile,Italy,797757429.0,C,60.6
Giuseppe Tatarella,Italy,797759283.0,C,60.6
Giuseppe Vatinno,Italy,797759319.0,Start,60.6
Guido Natoli,Italy,797991398.0,Stub,60.6
Michaela Biancofiore,Italy,798008401.0,Stub,60.6
Vito Miceli,Italy,798008586.0,Stub,60.6
Iacopo Rusticucci,Italy,798008625.0,Stub,60.6
Galla Gaulo,Italy,798008704.0,Stub,60.6
Pietro Participazio,Italy,798008894.0,Stub,60.6
Roberto Mura,Italy,798008935.0,Stub,60.6
Cola di Rienzo,Italy,798027747.0,C,60.6
Annalisa Minetti,Italy,798036289.0,Start,60.6
Marino Busdachin,Italy,798056205.0,Start,60.6
Pellegrino Rossi,Italy,798064916.0,C,60.6
Claudio Gabriele de Launay,Italy,798081255.0,Stub,60.6
Bartolomeo Arese,Italy,798144016.0,Stub,60.6
List of Italian religious minority politicians,Italy,798200492.0,B,60.6
Ernesto Nathan,Italy,798272218.0,Start,60.6
Arno Kompatscher,Italy,798425025.0,Start,60.6
Veronica Gambara,Italy,798477314.0,C,60.6
Adriana Seroni,Italy,798490992.0,Start,60.6
Clara Sereni,Italy,798492544.0,Start,60.6
Giovanni De Andrea,Italy,798575514.0,Start,60.6
Leo Negrelli,Italy,798619891.0,Start,60.6
Licio Gelli,Italy,798633279.0,C,60.6
Graziano Cioni,Italy,798735317.0,Start,60.6
Manuel Marliani,Italy,798882229.0,Stub,60.6
Mariangelo Foggiato,Italy,798906007.0,Start,60.6
Massimiliano Fedriga,Italy,798922930.0,Stub,60.6
Aldo Aniasi,Italy,798976716.0,Start,60.6
Mirko Tremaglia,Italy,799012603.0,Stub,60.6
Flavio Zanonato,Italy,799256462.0,Start,60.6
Nicola Squitti,Italy,799275865.0,Start,60.6
Giovanni Soranzo,Italy,799382575.0,Stub,60.6
Piero Soderini,Italy,799467932.0,Start,60.6
Pietro Mennea,Italy,799526938.0,C,60.6
Vladimir Luxuria,Italy,799531955.0,C,60.6
Maffeo Pantaleoni,Italy,799723377.0,Start,60.6
Renato Soru,Italy,799916437.0,Start,60.6
Mario Fasino,Italy,799920851.0,Start,60.6
Mario Segni,Italy,799926629.0,Start,60.6
Rino Parenti,Italy,799955941.0,Stub,60.6
Leone Ginzburg,Italy,800222676.0,C,60.6
Domenico Maselli,Italy,800227964.0,Stub,60.6
Domenico Mennitti,Italy,800227981.0,Stub,60.6
Luigi Alamanni,Italy,800237148.0,Start,60.6
Davide Caparini,Italy,800253923.0,C,60.6
Raffaele Lauro,Italy,800267672.0,C,60.6
Valentino Castellani,Italy,800304434.0,Stub,60.6
Domenico Monegario,Italy,800646903.0,Stub,60.6
Marina Sereni,Italy,800737824.0,Start,60.6
Ercole Ricotti,Italy,800774656.0,Stub,60.6
Maurizio Acerbo,Italy,800810289.0,Stub,60.6
Ricciotti Garibaldi,Italy,800823802.0,Start,60.6
Valerio Zanone,Italy,800899461.0,Stub,60.6
Marta Dassù,Italy,800904504.0,Stub,60.6
Roberto Scanagatti,Italy,801062358.0,Stub,60.6
Vincenzo Vinciguerra,Italy,801104378.0,C,60.6
Virginia Raggi,Italy,801126957.0,C,60.6
Salvatore Cuffaro,Italy,801204727.0,C,60.6
Angela Maria Guidi Cingolani,Italy,801208192.0,Stub,60.6
Alfredo Rocco,Italy,801211557.0,Start,60.6
David Rizzio,Italy,801252004.0,C,60.6
Alfredo Biondi,Italy,801450856.0,Stub,60.6
Alessandra Mussolini,Italy,801792607.0,GA,60.6
Emanuele Fiano,Italy,801793537.0,Start,60.6
Francesco Ferdinando d'Ávalos,Italy,801800090.0,Stub,60.6
Carlo Giovanardi,Italy,801806426.0,C,60.6
Laura Boldrini,Italy,801879354.0,C,60.6
Michele Emiliano,Italy,802003995.0,Stub,60.6
Nicolò Sagredo,Italy,802224950.0,Start,60.6
Marco Foscarini,Italy,802226245.0,Stub,60.6
Vittorio Ambrosini,Italy,802270629.0,Stub,60.6
Eleonora Bechis,Italy,802271148.0,Stub,60.6
Rita Bernardini,Italy,802271458.0,Stub,60.6
Anton Giulio Barrili,Italy,802394741.0,Stub,60.6
Francesco Domenico Guerrazzi,Italy,802395750.0,Start,60.6
Ferdinando Petruccelli della Gattina,Italy,802396154.0,C,60.6
Luca Coscioni,Italy,802532207.0,B,60.6
Philippe Daverio,Italy,802611091.0,C,60.6
Fabio Calzavara,Italy,802743312.0,Start,60.6
Mario Capanna,Italy,802782896.0,Start,60.6
Giuseppe Abbamonte,Italy,802808387.0,Start,60.6
Fausto Pocar,Italy,802859486.0,Start,60.6
Nunzia De Girolamo,Italy,802913305.0,Start,60.6
Rosa Russo Iervolino,Italy,803076980.0,Start,60.6
Gaetano Mosca,Italy,803099858.0,C,60.6
Giulio Carlo Argan,Italy,803100024.0,Start,60.6
Junio Valerio Borghese,Italy,803101912.0,C,60.6
Filippo Maria Pandolfi,Italy,803141041.0,Start,60.6
Angelo Sbardellotto,Italy,803157554.0,Start,60.6
Paolo Galimberti,Italy,803421005.0,Stub,60.6
Antonio Giolitti,Italy,803450878.0,Start,60.6
Giuseppe Maria Buonaparte,Italy,803505142.0,Start,60.6
Roberto Fiore,Italy,803543127.0,C,60.6
Roberta Pinotti,Italy,803594169.0,Start,60.6
Mimma Zavoli,Italy,803612934.0,Stub,60.6
Camilla Ravera,Italy,803660025.0,Stub,60.6
Giuseppe Govone,Italy,803753224.0,C,60.6
Francesco Fortugno,Italy,803890353.0,C,60.6
Francesco Loredan,Italy,803892036.0,Start,60.6
Alessandro Fortis,Italy,803920359.0,C,60.6
Luigi Luzzatti,Italy,803920436.0,C,60.6
Paolo Boselli,Italy,803920520.0,Start,60.6
Adone Zoli,Italy,803921690.0,Start,60.6
Giovanni Goria,Italy,803922357.0,Start,60.6
Francesco Martino (politician),Italy,803960537.0,Stub,60.6
Augusto Aubry,Italy,803971492.0,Stub,60.6
Franco Trappoli,Italy,803989013.0,Stub,60.6
Luigi Brugnaro,Italy,804197388.0,Start,60.6
Cosimo Mele,Italy,804271318.0,Stub,60.6
Giorgio Grigolli,Italy,804291188.0,Stub,60.6
Sergio Abramo,Italy,804340134.0,Stub,60.6
Gian Luca Galletti,Italy,804448016.0,Stub,60.6
Lucia Lucchesi-Ghiselli,Italy,804473605.0,n/a,60.6
Enrico Zanetti,Italy,804480669.0,Stub,60.6
Mario Oriani-Ambrosini,Italy,804578910.0,B,60.6
Concino Concini,Italy,804581099.0,C,60.6
Filippo Grandi,Italy,804750817.0,Start,60.6
Dario Nardella,Italy,804753048.0,Stub,60.6
Francesco Crispi,Italy,804909671.0,FA,60.6
Giorgio La Malfa,Italy,804911364.0,Start,60.6
Ottaviano de' Medici,Italy,804955753.0,Stub,60.6
Aldo Moro,Italy,804957467.0,C,60.6
Maria Rita Rossa,Italy,805196272.0,Stub,60.6
Bruno Kessler,Italy,805216581.0,Stub,60.6
Alessandro Tambelini,Italy,805268117.0,Stub,60.6
Francesco Cossiga,Italy,805299700.0,GA,60.6
Ippazio Stefano,Italy,805305462.0,Stub,60.6
Valerio Fioravanti,Italy,805348125.0,B,60.6
Tina Modotti,Italy,805391560.0,B,60.6
Rinaldo Melucci,Italy,805459122.0,Stub,60.6
Giampiero Borghini,Italy,805483648.0,Stub,60.6
Gianfranco Facco-Bonetti,Italy,805489429.0,Stub,60.6
Gianni Vernetti,Italy,805501071.0,Start,60.6
Giancarlo Giorgetti,Italy,805515476.0,Start,60.6
Chiara Appendino,Italy,805517560.0,Start,60.6
Gianpaolo Dozzo,Italy,805541456.0,Stub,60.6
Paolo Di Canio,Italy,805588086.0,C,60.6
Carlo Vizzini,Italy,805618910.0,Start,60.6
Annagrazia Calabria,Italy,805705138.0,Start,60.6
Giovanni Fava,Italy,805754129.0,C,60.6
Pier Luigi Bellini delle Stelle,Italy,805784920.0,Stub,60.6
Giorgio Carbone,Italy,805793280.0,Start,60.6
Giovanni Conso,Italy,805811856.0,Stub,60.6
Palla Strozzi,Italy,805812087.0,Start,60.6
Giovanni Lilliu,Italy,805815421.0,Stub,60.6
Giovanni Puoti,Italy,805818683.0,Stub,60.6
Vittorio Sgarbi,Italy,805819370.0,C,60.6
Francesco Melzi d'Eril,Italy,805826853.0,Start,60.6
Roberto Fico,Italy,805843217.0,Stub,60.6
Augusto Rollandin,Italy,805847035.0,Start,60.6
Carlo Salvemini,Italy,805848592.0,Start,60.6
Giuliano Ferrara,Italy,805850157.0,Start,60.6
Pierluigi Marquis,Italy,805855555.0,Stub,60.6
Maurizio Rasero,Italy,805927515.0,Stub,60.6
Giuseppe Mazzini,Italy,805944426.0,B,60.6
Achille Tramarin,Italy,805944498.0,Start,60.6
Vittorio Fossombroni,Italy,806017498.0,Start,60.6
Pietro Paleocapa,Italy,806017751.0,Start,60.6
Giorgia Meloni,Italy,806081004.0,C,60.6
Vittorio Emanuele Taparelli d'Azeglio,Italy,806081338.0,Stub,60.6
Enzo Bianco,Italy,806140965.0,Stub,60.6
Cardinal Mazarin,Italy,806253847.0,C,60.6
Anna Maria Muccioli,Italy,806288227.0,Stub,60.6
Emilio D'Amore,Italy,806487145.0,Stub,60.6
Mara Carfagna,Italy,806509643.0,GA,60.6
Mario Lucini,Italy,806550261.0,Stub,60.6
Gianfranco Fini,Italy,806554089.0,B,60.6
Guido Bertolaso,Italy,806639837.0,Start,60.6
Maurizio Bufalini,Italy,806641465.0,Stub,60.6
Angelo Munzone,Italy,806648997.0,Stub,60.6
Demetrio Canevari,Italy,806712784.0,Start,60.6
Vito Fazzi,Italy,806729450.0,Start,60.6
Luigi Frari,Italy,806731631.0,Start,60.6
Michele Nicoletti,Italy,806736747.0,Start,60.6
Davide Giordano,Italy,806746196.0,Stub,60.6
Cécile Kyenge,Italy,806751546.0,C,60.6
Julius Evola,Italy,806791884.0,B,60.6
Gaetano Martino,Italy,806812325.0,Start,60.6
Ferdinando Palasciano,Italy,806813925.0,Start,60.6
Francesco Rizzoli,Italy,806871512.0,C,60.6
Girolamo Sirchia,Italy,806874089.0,Stub,60.6
Gina Lollobrigida,Italy,806876309.0,C,60.6
Laura Mattarella,Italy,806904367.0,Stub,60.6
Luciano D'Alfonso,Italy,806915966.0,Stub,60.6
Luigi Di Maio,Italy,807004352.0,Stub,60.6
Roberto Maroni,Italy,807036782.0,Start,60.6
Umberto Bossi,Italy,807036909.0,C,60.6
Bettino Craxi,Italy,807059356.0,FA,60.6
Dante Alighieri,Italy,807069595.0,FA,60.6
Silvio Berlusconi,Italy,807175798.0,B,60.6
Porfirio Smerdou,Mexico,669862709.0,Stub,130.8
Cora Amalia Castilla,Mexico,678721991.0,Stub,130.8
Óscar González (politician),Mexico,699700649.0,Stub,130.8
Miguel Cárdenas,Mexico,703325745.0,Stub,130.8
Manuel Vizcarra,Mexico,705353421.0,Stub,130.8
Antonio Carrillo Flores,Mexico,705727586.0,Start,130.8
Pedro Cerisola,Mexico,706100027.0,Stub,130.8
Luis Enrique Erro,Mexico,706586531.0,Start,130.8
Ana Rosa Payán,Mexico,706701327.0,Start,130.8
Pedro Galván,Mexico,706939257.0,Start,130.8
Miguel Ahumada,Mexico,708176170.0,Stub,130.8
Pedro Malo de Villavicencio,Mexico,708239831.0,Stub,130.8
José Félix Trespalacios,Mexico,708390420.0,Start,130.8
Narciso Agúndez Montaño,Mexico,708686477.0,Stub,130.8
Manuel Pérez Treviño,Mexico,708745264.0,Stub,130.8
Pedro Carmona (Oaxaca),Mexico,709528954.0,Stub,130.8
Zeferino Torreblanca,Mexico,709620112.0,Stub,130.8
Marcela Lombardo Otero,Mexico,709624978.0,Stub,130.8
Silverio Cavazos,Mexico,710004572.0,Stub,130.8
Martha Lara,Mexico,710507112.0,Start,130.8
Manuel Palafox,Mexico,711103096.0,Start,130.8
Abraham González Uyeda,Mexico,712021966.0,Stub,130.8
Alicia Llanos de Ramos,Mexico,713312109.0,Stub,130.8
César Bojórquez Zapata,Mexico,713621998.0,Stub,130.8
Pedro Kumamoto,Mexico,714352867.0,Stub,130.8
Eduardo Vasconcelos,Mexico,715134842.0,Stub,130.8
José Luis Santiago Vasconcelos,Mexico,715440423.0,Stub,130.8
Claude Heller,Mexico,715899103.0,Stub,130.8
Enrique Cornelio Osornio Martínez de los Ríos,Mexico,716039600.0,Start,130.8
Leonardo Ffrench,Mexico,717151526.0,Stub,130.8
Salvador Cienfuegos Zepeda,Mexico,717925034.0,Stub,130.8
Juan Carlos Caballero Vega,Mexico,718079230.0,Stub,130.8
Francisco del Río y Cañedo,Mexico,718450251.0,Stub,130.8
Manuel Torres Bueno,Mexico,719345982.0,Start,130.8
Ignacio Alcocer,Mexico,719404160.0,Stub,130.8
Juan Francisco Urquidi,Mexico,719615817.0,Start,130.8
Gustavo Sáenz de Sicilia,Mexico,719777573.0,Stub,130.8
Belisario Domínguez,Mexico,720174814.0,Start,130.8
José Inocente Lugo,Mexico,720797192.0,Stub,130.8
Gonzalo Vázquez Vela,Mexico,720833892.0,Stub,130.8
Carmen García González,Mexico,720845274.0,Stub,130.8
Miguel González Avelar,Mexico,720872920.0,Stub,130.8
Enrique Olivares Santana,Mexico,721023795.0,Stub,130.8
Carlos Trejo Lerdo de Tejada,Mexico,721023901.0,Stub,130.8
Lourdes Aranda,Mexico,721856824.0,Stub,130.8
Juan Pío Manzano,Mexico,722087056.0,Stub,130.8
Delfina Ortega Díaz,Mexico,723691965.0,Stub,130.8
Ángel Paulino Canul,Mexico,724367823.0,Stub,130.8
Jorge Madrazo Cuéllar,Mexico,724414039.0,Stub,130.8
Alfonso González Ruiz,Mexico,724428518.0,Stub,130.8
José Alfonso Muñoz Muñoz,Mexico,724456870.0,Stub,130.8
Lázaro Garza Ayala,Mexico,724771130.0,Stub,130.8
Rogelio Ortega Martínez,Mexico,724923611.0,Stub,130.8
Addy García López,Mexico,725168732.0,Stub,130.8
Alejandra Méndez Salorio,Mexico,725168997.0,Stub,130.8
Ana Bricia Muro González,Mexico,725169396.0,Stub,130.8
Ana Lilia Guillén Quiroz,Mexico,725169421.0,Stub,130.8
Ana Luz Juárez Alejo,Mexico,725169446.0,Stub,130.8
Araceli Velázquez,Mexico,725169819.0,Stub,130.8
Blanca Amelia Gámez,Mexico,725170423.0,Stub,130.8
Blanca Eppen,Mexico,725170433.0,Stub,130.8
Carla Rochín Nieto,Mexico,725170635.0,Stub,130.8
Concepción Robles Altamirano,Mexico,725171315.0,Stub,130.8
Consuelo Camarena,Mexico,725171356.0,Stub,130.8
Consuelo Muro Urista,Mexico,725171358.0,Stub,130.8
Edelmira Gutiérrez,Mexico,725171772.0,Stub,130.8
Eliana García Laguna,Mexico,725171834.0,Stub,130.8
Elsa Obrajero Montes,Mexico,725171893.0,Stub,130.8
Evangelina Pérez Zaragoza,Mexico,725172381.0,Stub,130.8
Evelia Sandoval Urbán,Mexico,725172385.0,Stub,130.8
Gema Martínez López,Mexico,725173202.0,Stub,130.8
Gisela Lara Saldaña,Mexico,725173279.0,Stub,130.8
Guadalupe Morales Rubio,Mexico,725173642.0,Stub,130.8
Gustavo Moreno Ramos,Mexico,725174519.0,Stub,130.8
Irma Moreno Ovalles,Mexico,725174967.0,Stub,130.8
Irma Sinforina Figueroa,Mexico,725174976.0,Stub,130.8
Janette Ovando,Mexico,725175113.0,Stub,130.8
Jesús Zúñiga Romero,Mexico,725175290.0,Stub,130.8
José Luis Briones Briseño,Mexico,725175710.0,Stub,130.8
Juan Antonio Guajardo,Mexico,725175990.0,Stub,130.8
Karina Martínez Cantú,Mexico,725176389.0,Stub,130.8
Laura Elena Martínez Rivera,Mexico,725176430.0,Stub,130.8
Laura Reyes Retana,Mexico,725176516.0,Stub,130.8
Leticia Gutiérrez Corona,Mexico,725176659.0,Stub,130.8
Lilia Reyes Morales,Mexico,725176707.0,Stub,130.8
Lorena Torres Ramos,Mexico,725177025.0,Stub,130.8
Magdalena González Furlong,Mexico,725177522.0,Start,130.8
Marbella Casanova,Mexico,725177584.0,Stub,130.8
Margarita Martínez López,Mexico,725177732.0,Stub,130.8
Mario Moya Palencia,Mexico,725177859.0,Start,130.8
Marisol Urrea Camarena,Mexico,725177880.0,Stub,130.8
Marlene Herrera Díaz,Mexico,725177888.0,Stub,130.8
María Angélica Díaz del Campo,Mexico,725178046.0,Stub,130.8
María Angélica Ramírez Luna,Mexico,725178059.0,Stub,130.8
María Arias Staines,Mexico,725178090.0,Stub,130.8
María Concepción Fajardo,Mexico,725178118.0,Stub,130.8
María García Velasco,Mexico,725178515.0,Stub,130.8
María Garfias Maldonado,Mexico,725178517.0,Stub,130.8
María Jaspeado,Mexico,725178563.0,Stub,130.8
María Rodríguez de Alba,Mexico,725178594.0,Stub,130.8
María Talavera Hernández,Mexico,725178609.0,Stub,130.8
María del Carmen Escudero,Mexico,725178695.0,Stub,130.8
Moisés Jiménez Sánchez,Mexico,725179070.0,Stub,130.8
Myriam Arabian,Mexico,725179083.0,Stub,130.8
Norma Patricia Saucedo,Mexico,725207874.0,Stub,130.8
Norma Sotelo Ochoa,Mexico,725207884.0,Stub,130.8
Patricia Durán Reveles,Mexico,725208022.0,Stub,130.8
Patricia Flores Fuentes,Mexico,725208027.0,Stub,130.8
Patricia Garduño,Mexico,725208041.0,Stub,130.8
Raymundo Flores,Mexico,725208364.0,Stub,130.8
Rebeca Godínez y Bravo,Mexico,725208430.0,Stub,130.8
Rocío Guzmán de Paz,Mexico,725208703.0,Stub,130.8
Rocío Sánchez Pérez,Mexico,725208726.0,Stub,130.8
Rodolfo Elizondo Torres,Mexico,725208752.0,Start,130.8
Rosa Valenzuela Rodelo,Mexico,725208879.0,Stub,130.8
Rosario Herrera Ascencio,Mexico,725208905.0,Stub,130.8
Rosario Sáenz López,Mexico,725208910.0,Stub,130.8
Ruth Hernández Martínez,Mexico,725208973.0,Stub,130.8
Sara Rocha Medina,Mexico,725209144.0,Stub,130.8
Socorro Díaz Palacios,Mexico,725209315.0,Stub,130.8
Sócrates Rizzo,Mexico,725209440.0,Start,130.8
Victoria Méndez Márquez,Mexico,725209651.0,Stub,130.8
Virginia Baeza Estrella,Mexico,725209669.0,Stub,130.8
Virginia Jaramillo,Mexico,725209672.0,Stub,130.8
Yadira Serrano Crespo,Mexico,725209903.0,Stub,130.8
Yolanda Peniche Blanco,Mexico,725209937.0,Stub,130.8
Yolanda Valladares,Mexico,725209938.0,Stub,130.8
Yvette Salazar,Mexico,725209944.0,Stub,130.8
Óscar Martín Ramos Salinas,Mexico,725210076.0,Stub,130.8
Arturo de la Garza González,Mexico,725385758.0,Stub,130.8
Rocío García Gaytán,Mexico,725433832.0,Stub,130.8
María de los Ángeles Fromow,Mexico,726046901.0,Stub,130.8
María de Jesús Aguirre Maldonado,Mexico,726046926.0,Stub,130.8
Martha Laguette,Mexico,726047254.0,Stub,130.8
Diana Bernal,Mexico,726048234.0,Stub,130.8
Manuel Eduardo de Gorostiza,Mexico,726279520.0,Stub,130.8
Joaquín María del Castillo y Lanzas,Mexico,727613584.0,Start,130.8
Antonio Enríquez Savignac,Mexico,728029728.0,Stub,130.8
Víctor Suárez Carrera,Mexico,728820349.0,Stub,130.8
José Manuel Zozaya,Mexico,729096156.0,Stub,130.8
Luis de la Rosa Oteiza,Mexico,729097037.0,Stub,130.8
Antonio Riva Palacio,Mexico,729788041.0,Stub,130.8
Francisco Pizarro Martínez,Mexico,729947638.0,Start,130.8
Pablo Obregón,Mexico,730220799.0,Stub,130.8
Santiago Abreú,Mexico,730262774.0,Start,130.8
Víctor Bravo Ahuja,Mexico,730949261.0,Stub,130.8
Reynaldo Escobar Pérez,Mexico,732812304.0,Stub,130.8
María del Carmen Mendoza Flores,Mexico,733885110.0,Stub,130.8
José Luis Oliva Meza,Mexico,737669373.0,Stub,130.8
María Teresa Herrera,Mexico,737966248.0,Stub,130.8
Xavier Abreu Sierra,Mexico,738482639.0,Stub,130.8
Emilio Álvarez Icaza,Mexico,738685387.0,Stub,130.8
Alfredo Rogerio Pérez Bravo,Mexico,738881585.0,Stub,130.8
Leticia Userralde,Mexico,739139096.0,Stub,130.8
Enrique Berruga,Mexico,740189371.0,Stub,130.8
Ernesto Madero,Mexico,740605862.0,Stub,130.8
José Woldenberg,Mexico,740633669.0,Start,130.8
Julio Rodolfo Moctezuma,Mexico,740633985.0,Stub,130.8
Felipe Carrillo Puerto,Mexico,742122892.0,C,130.8
Rubén Jaramillo,Mexico,742718944.0,C,130.8
Juan Bandini,Mexico,743678577.0,C,130.8
José Antonio Estudillo,Mexico,743681693.0,Start,130.8
Emperor of Mexico,Mexico,743694777.0,Stub,130.8
Flora Guerrero,Mexico,743818780.0,Stub,130.8
Jesús León Santos,Mexico,743856663.0,Stub,130.8
Fernando Solana,Mexico,744117606.0,Start,130.8
Guadalupe Borja,Mexico,744295196.0,Stub,130.8
José María Montoya (diplomat),Mexico,744454070.0,Start,130.8
Joaquín Gamboa Pascoe,Mexico,744466173.0,Stub,130.8
Roberto V. Pesqueira,Mexico,744600750.0,Start,130.8
Santiago Fierro Fierro,Mexico,745125123.0,Stub,130.8
Teresa Villarreal,Mexico,745251506.0,Start,130.8
Victoriano Salado Álvarez,Mexico,745280055.0,Stub,130.8
José Chavéz y Castillo,Mexico,745636441.0,Stub,130.8
Teresa García de Madero,Mexico,746262038.0,Stub,130.8
Rafael Zubarán Capmany,Mexico,747090553.0,Stub,130.8
Tatiana Clouthier,Mexico,747749471.0,Start,130.8
Juan Velázquez Tlacotzin,Mexico,747816168.0,Stub,130.8
Carlos Loret de Mola Mediz,Mexico,748019396.0,Start,130.8
María de los Ángeles Pineda Villa,Mexico,748113497.0,C,130.8
Eduardo Ibarrola Nicolín,Mexico,752064430.0,Stub,130.8
Hugo B. Margáin,Mexico,754156822.0,Stub,130.8
José Gómez Gordóa,Mexico,755267402.0,Stub,130.8
Jorge Guajardo,Mexico,755318282.0,Stub,130.8
Rodolfo Montiel Flores,Mexico,755577812.0,Stub,130.8
Garcia de Leon family of Mexico,Mexico,755710269.0,Stub,130.8
Edelmiro Cavazos Leal,Mexico,755779480.0,Start,130.8
Gabriela Aguilar García,Mexico,757144462.0,Stub,130.8
Marco Antonio Martinez Dabdoub,Mexico,757144637.0,Stub,130.8
Abundio Peregrino García,Mexico,757145986.0,Stub,130.8
Alejandro González Yáñez,Mexico,757146386.0,Stub,130.8
Anuario Luis Herrera Solís,Mexico,757146811.0,Stub,130.8
Armando Chavarría Barrera,Mexico,757146887.0,Stub,130.8
Armando García Méndez,Mexico,757146905.0,Stub,130.8
Arturo Zamora Jiménez,Mexico,757147057.0,Stub,130.8
Arturo de la Garza Tijerina,Mexico,757147064.0,Stub,130.8
Benjamín Clariond,Mexico,757147197.0,Stub,130.8
Carlos Alberto Flores Gutiérrez,Mexico,757147443.0,Stub,130.8
César Jáuregui Robles,Mexico,757148792.0,Stub,130.8
David Monreal Ávila,Mexico,757149034.0,Stub,130.8
David Sánchez Camacho,Mexico,757149060.0,Stub,130.8
Delio Hernández Valadés,Mexico,757149088.0,Stub,130.8
Enrique Garza Támez,Mexico,757149379.0,Stub,130.8
Jesús Manuel Lara Rodríguez,Mexico,757149544.0,C,130.8
Fernando Díaz de la Vega,Mexico,757149921.0,Stub,130.8
Fernando Margáin,Mexico,757149949.0,Stub,130.8
Francisco Esparza Hernández,Mexico,757150124.0,Stub,130.8
Francisco Espinosa Ramos,Mexico,757150129.0,Stub,130.8
Francisco Javier Flores Chávez,Mexico,757150184.0,Stub,130.8
Francisco Moreno Merino,Mexico,757150230.0,Stub,130.8
Francisco Xavier Berganza,Mexico,757150257.0,Stub,130.8
Gerardo del Mazo Morales,Mexico,757150472.0,Stub,130.8
Herón Escobar,Mexico,757150994.0,Stub,130.8
Hilario Esquivel Martínez,Mexico,757150997.0,Stub,130.8
Héctor Miguel Bautista López,Mexico,757151418.0,Stub,130.8
Héctor Ortiz Ortiz,Mexico,757151471.0,Start,130.8
Héctor Roblero Gordillo,Mexico,757151514.0,Stub,130.8
Jacinto Gómez Pasillas,Mexico,757151795.0,Stub,130.8
Jaime Arturo Vázquez Aguilar,Mexico,757151817.0,Stub,130.8
Jaime Bonilla Valdez,Mexico,757151825.0,Stub,130.8
Jaime Cárdenas Gracia,Mexico,757151844.0,Stub,130.8
Joaquín Vela González,Mexico,757152203.0,Stub,130.8
Joel Padilla Peña,Mexico,757152238.0,Stub,130.8
José Alberto Benavides,Mexico,757153064.0,Stub,130.8
José Angelino Caamal,Mexico,757153168.0,Stub,130.8
José Antonio Aguilar Bodegas,Mexico,757153171.0,Start,130.8
José Antonio Calderón Cardoso,Mexico,757153244.0,Stub,130.8
José Arturo López Cándido,Mexico,757153292.0,Stub,130.8
José Isabel Meza Elizondo,Mexico,757153565.0,Stub,130.8
José Luis Flores Méndez,Mexico,757153610.0,Stub,130.8
José Luis Lobato (politician),Mexico,757153622.0,Stub,130.8
José Manuel del Río,Mexico,757153678.0,Stub,130.8
José María Anaya Ochoa,Mexico,757153690.0,Stub,130.8
Luis Alberto Villarreal,Mexico,757154697.0,Stub,130.8
Luis Antonio González Roldán,Mexico,757154725.0,Stub,130.8
Manuel Cárdenas Fonseca,Mexico,757155008.0,Stub,130.8
Marco Antonio Blásquez Salinas,Mexico,757155117.0,Stub,130.8
Mario di Costanzo,Mexico,757172406.0,Stub,130.8
Martín Palacios Calderón,Mexico,757172833.0,Stub,130.8
Miguel Ángel Jiménez Godínez,Mexico,757173615.0,Stub,130.8
Orlando García Flores,Mexico,757173910.0,Stub,130.8
Pablo Leopoldo Arreola Ortega,Mexico,757173960.0,Stub,130.8
Pedro Vázquez González,Mexico,757174187.0,Stub,130.8
Primitivo Ríos Vázquez,Mexico,757174205.0,Stub,130.8
Rafael Ochoa Guzmán,Mexico,757174249.0,Stub,130.8
René Fujiwara,Mexico,757174476.0,Stub,130.8
Rodolfo Solís Parga,Mexico,757174723.0,Stub,130.8
Rubén Aguilar Jiménez,Mexico,757174860.0,Stub,130.8
Rubén Félix Hays,Mexico,757174869.0,Stub,130.8
Salvador Escobedo Zoletto,Mexico,757174931.0,Stub,130.8
Santiago Pedro Cortés,Mexico,757175028.0,Stub,130.8
Silvano Garay Ulloa,Mexico,757175106.0,Stub,130.8
Víctor Antonio García Dávila,Mexico,757175389.0,Stub,130.8
Óscar González Yáñez,Mexico,757175683.0,Stub,130.8
